478;478;LECHE EN POLVO X800GR CRE;LECHE EN POLVO X800GR CREMIGAL;16;121;7487.00;0;0;0;0;0;N;60;01;
483;483;PICADA DE POLLO XKG;PICADA DE POLLO XKG;10;5;1775.00;0;0;0;0;0;P;30;01;
611;611;BASTON DE MERL REBO XKG;BASTON DE MERL REBO XKG;2;6;10358.00;0;0;0;0;0;P;60;01;
612;612;FORMITAS DE MERL REBO XKG;FORMITAS DE MERL REBO XKG;19;6;10358.00;0;0;0;0;0;P;60;01;
613;613;MEDA MERL ESP/QUESO XKG;MEDA MERL ESP/QUESO XKG;19;6;11242.00;0;0;0;0;0;P;60;01;
614;614;MEDA MERLUZA XKG;MEDA MERLUZA XKG;19;6;10358.00;0;0;0;0;0;P;60;01;
615;615;FILET MERLUZA REBOZ XKG;FILET MERLUZA REBOZ XKG;19;6;17768.00;0;0;0;0;0;P;60;01;
617;617;FILET CORVINA XKG;FILET CORVINA XKG;19;6;15428.00;0;0;0;0;0;P;60;01;
621;621;FILET LOMO XKG;FILET LOMO XKG;2;6;16154.00;0;0;0;0;0;P;60;01;
651;651;EMP JAMON/QUESO X6;EMP JAMON/QUESO X6;5;502;5720.00;0;0;0;0;0;N;60;01;
654;654;EMP CEBOLLA/MUZZA X6;EMP CEBOLLA/MUZZA X6;5;502;5005.00;0;0;0;0;0;N;60;01;
655;655;EMP POLLO X6;EMP POLLO X6;5;502;5720.00;0;0;0;0;0;N;60;01;
656;656;EMP CHOCLO/QUESO X6;EMP CHOCLO/QUESO X6;5;502;5005.00;0;0;0;0;0;N;60;01;
664;664;EMP ATUN X6;EMP ATUN X6;5;502;7150.00;0;0;0;0;0;N;60;01;
672;672;EMP PALETA/QUESO X6;EMP PALETA/QUESO X6;5;502;4864.00;0;0;0;0;0;N;60;01;
677;677;EMP CRIOLLA X6;EMP CRIOLLA X6;5;502;5720.00;0;0;0;0;0;N;60;01;
708;708;MEMBRILLO D.PUPA XMITAD;MEMBRILLO D.PUPA XMITAD;16;258;3300.00;0;0;0;0;0;P;60;01;
780;780;JAMON COCIDO SAVOIA;JAMON COCIDO SAVOIA;1;533;19968.00;0;0;0;0;0;P;45;01;
953;953;SALAME MILAN PIAMONTESA X;SALAME MILAN PIAMONTESA XKG;1;531;19083.00;0;0;0;0;0;P;30;01;
975;975;PICADA FIAMBRE SURTIDO;PICADA FIAMBRE SURTIDO;1;533;7597.00;0;0;0;0;0;P;15;01;
1022;1022;CARRE DE CERDO SIN HUESO;CARRE DE CERDO SIN HUESO XKG;2;11;14452.00;0;0;0;0;0;P;7;01;
1024;1024;MILANESA DE CERDO XKG;MILANESA DE CERDO XKG;2;11;10893.00;0;0;0;0;0;P;7;01;
1027;1027;FILET MERO XKG;FILET MERO XKG;19;6;19965.00;0;0;0;0;0;P;60;01;
1074;1074;CUARTO XKG;CUARTO XKG;10;5;4510.00;0;0;0;0;0;P;30;01;
1211;1211;CREM ILOLAY XPIEZA;CREM ILOLAY XPIEZA;11;128;11300.00;0;0;0;0;0;P;30;01;
1212;1212;CREM ILOLAY XMITAD;CREM ILOLAY XMITAD;11;128;11677.00;0;0;0;0;0;P;30;01;
